CÓDIGO,CUENTA,BP GUAYAQUIL,BP PACIFICO,BP PICHINCHA,BP PRODUBANCO,BANCOS PRIVADOS GRANDES,BP AUSTRO,BP BOLIVARIANO,BP CITIBANK,BP DINERS,BP GENERAL RUMIÑAHUI,BP INTERNACIONAL,BP LOJA,BP MACHALA,BP SOLIDARIO,BANCOS PRIVADOS MEDIANOS,BP PROCREDIT,BP AMAZONAS,BP BANCO COMERCIAL DE MANABI,BP LITORAL,BP COOPNACIONAL,BP CAPITAL,BP DELBANK,BANCO ATLÁNTIDA S.A.,"BP BANCO  DESARROLLO DE LOS PUEBLOS  S.A., CODESARROLLO",BP VISIONFUND ECUADOR S.A.,BANCOS PRIVADOS PEQUEÑOS,TOTAL BANCOS PRIVADOS,BANCOS PRIVADOS COMERCIALES,BANCOS PRIVADOS CONSUMO,BANCOS PRIVADOS MICROCRÉDITO,BANCA MÚLTIPLE
1416,CARTERA DE CRÉDITOS DE VIVIENDA DE INTERÉS SOCIAL Y PÚBLICO REFINANCIADA POR VENCER,0.0,55.82455,0.0,0.0,55.82455,0.0,0.0,0.0,0.0,15.04291,0.0,0.0,0.0,0.0,15.04291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.86746,0.0,15.04291,0.0,55.82455
1417,CARTERA DE CRÉDITOS PRODUCTIVO REESTRUCTURADA POR VENCER,2711.20006,61677.11033,114701.77206,7139.13124,186229.21369,829.52487,11.7754,0.0,3487.10128,2588.4587,39762.5934,5935.97701,7616.69178,0.0,60232.12244,9453.39606,644.71763,14.9172,18.53485,0.0,0.0,0.0,0.0,0.0,0.0,10131.56574,256592.90187,39762.5934,6094.09483,0.0,210736.21364
1418,CARTERA DE CRÉDITOS DE CONSUMO  REESTRUCTURADA POR VENCER,9603.25942,70354.85619,116511.2398,89297.29953,285766.65494,5416.37554,7690.96666,0.0,114030.96824,3621.74285,4072.64778,2143.68712,4232.40573,549.66162,141758.45554,13.27132,1769.67176,12.17674,191.32947,0.0,66.40822,14.90482,0.0,202.12584,0.0,2269.88817,429794.99865,4072.64778,117844.04056,0.0,307878.31031
1419,CARTERA DE CRÉDITOS INMOBILIARIO REESTRUCTURADA POR VENCER,2703.90008,5442.68469,50988.49682,6837.04345,65972.12504,182.93735,235.73449,0.0,0.0,3432.66691,2797.12193,244.63358,0.0,0.0,6893.09426,0.0,0.0,0.0,0.0,0.0,0.0,7.6939,0.0,23.38937,0.0,31.08327,72896.30257,2797.12193,3432.66691,0.0,66666.51373
1420,CARTERA DE CRÉDITOS PARA MICROCRÉDITO REESTRUCTURADA POR VENCER,3437.27458,0.0,122877.81666,397.46766,126712.5589,12.81983,0.0,0.0,326.73002,0.0,5.06795,989.86732,566.16577,1842.3367,3742.98759,1677.84656,0.0,12.72361,21.65134,0.0,34.57333,0.0,246.20648,474.8618,81.57692,2549.44004,133004.98653,5.06795,348.38136,327.7834,132323.75382
1424,CARTERA DE CRÉDITOS DE VIVIENDA DE INTERÉS SOCIAL Y PÚBLICO REESTRUCTURADA POR VENCER,0.0,555.26932,0.0,0.0,555.26932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.26932,0.0,0.0,0.0,555.26932
1473,CARTERA DE CRÉDITO EDUCATIVO POR VENCER,1622.69556,124651.19094,34248.62015,789.88698,161312.39363,0.0,2238.65318,0.0,0.0,0.0,0.0,176.673,1142.12097,0.0,3557.44715,24.15183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.15183,164893.99261,0.0,0.0,0.0,164893.99261
1474,CARTERA DE CRÉDITO DE INVERSIÓN PÚBLICA POR VENCER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,CARTERA DE CRÉDITO EDUCATIVO REFINANCIADA POR VENCER,0.0,372.72832,2.81284,0.0,375.54116,0.0,38.38844,0.0,0.0,0.0,0.0,10.46113,52.99607,0.0,101.84564,1.08066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08066,478.46746,0.0,0.0,0.0,478.46746
1476,CARTERA DE CRÉDITO DE INVERSIÓN PÚBLICA REFINANCIADA POR VENCER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,CARTERA DE CRÉDITO EDUCATIVO REESTRUCTURADA POR VENCER,0.0,1319.12682,575.31556,0.0,1894.44238,0.0,2.28528,0.0,0.0,0.0,0.0,0.0,2.94518,0.0,5.23046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899.67284,0.0,0.0,0.0,1899.67284
1478,CARTERA DE CRÉDITO DE INVERSIÓN PÚBLICA REESTRUCTURADA POR VENCER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149105,PRODUCTIVO POR VENCER,0.0,16078.5351,4751.65409,2997.72515,23827.91434,0.0,0.0,0.0,35.23254,114.07973,35.87807,332.13829,0.0,0.0,517.32863,2378.26797,0.0,170.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2549.25897,26894.50194,35.87807,149.31227,0.0,26709.3116
149120,CONSUMO POR VENCER,201.0476,169.51896,9883.35709,5662.84924,15916.77289,390.94348,3.86932,0.0,4182.32726,19.05309,4.30251,517.37325,0.0,0.0,5117.86891,179.48912,28.58822,3.56509,2.39212,0.0,11.21923,0.0,0.0,9.6042,0.0,234.85798,21269.49978,4.30251,4203.77247,0.0,17061.4248
149130,INMOBILIARIO POR VENCER,0.0,8961.26738,1553.70634,705.14176,11220.11548,0.0,638.03756,0.0,0.0,0.0,0.0,542.90586,0.0,0.0,1180.94342,115.20998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.6819,0.0,920.89188,13321.95078,0.0,0.0,0.0,13321.95078
149135,VIVIENDA DE INTERÉS SOCIAL Y PÚBLICO POR VENCER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149140,MICROCRÉDITO POR VENCER,0.0,113.11151,377.95029,20.34256,511.40436,0.0,0.0,0.0,8.11962,0.0,0.0,80.60014,0.0,0.05963,88.77939,930.85933,0.0,95.17963,0.0,0.0,100.6952,0.0,1766.2494,173.5953,0.0,3066.57886,3666.76261,0.0,8.11962,1766.2494,1892.39359
149145,DE INVERSIÓN PÚBLICA POR VENCER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149150,EDUCATIVO POR VENCER,0.0,84.04681,0.0,0.0,84.04681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.04681,0.0,0.0,0.0,84.04681
149405,PRODUCTIVO POR VENCER,0.0,313.59578,8412.55895,189.52047,8915.6752,1019.47503,0.0,0.0,294.04551,0.0,0.0,542.41603,2172.89492,0.0,4028.83149,141.27555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.27555,13085.78224,0.0,294.04551,0.0,12791.73673
149420,CONSUMO POR VENCER,59.89147,56.61951,16449.32528,9410.9816,25976.81786,933.57336,0.0,0.0,8650.42602,448.42923,311.10617,325.03997,2.0931,0.0,10670.66785,0.0,55.35703,0.0,0.72799,0.0,87.60988,0.0,0.0,0.0,0.0,143.6949,36791.18061,311.10617,9099.58324,0.0,27380.4912
149430,INMOBILIARIO POR VENCER,0.0,342.04767,10267.82877,463.6592,11073.53564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11073.53564,0.0,0.0,0.0,11073.53564
149435,VIVIENDA DE INTERÉS SOCIAL Y PÚBLICO POR VENCER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149440,MICROCRÉDITO POR VENCER,0.0,25.03405,4496.46929,10.7618,4532.26514,5.29364,0.0,0.0,19.74776,0.0,0.0,62.70422,0.0,3.9631,91.70872,75.25668,0.0,10.86059,0.0,0.0,3.12148,0.0,435.17308,0.0,0.0,524.41183,5148.38569,0.0,19.74776,435.17308,4693.46485
149445,DE INVERSIÓN PÚBLICA POR VENCER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149450,EDUCATIVO POR VENCER,0.0,0.0,212.32217,0.0,212.32217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.32217,0.0,0.0,0.0,212.32217
,TOTAL CARTERA POR VENCER,6198088.65596,5702850.56665,13227100.3688,5931618.94495,31059658.53636,1762965.3038,3892804.40153,337432.227,2512496.76411,903006.21412,4101572.70641,643570.79109,770120.21078,579040.63781,15503009.25665,484684.96828,227894.0715,59967.75522,29579.44507,38291.17592,43694.34768,26614.10198,52924.28119,203391.83273,139395.91162,1306437.89119,47869105.6842,4439004.93341,3445082.4233,192320.19281,39792698.13468
1425,CARTERA DE CRÉDITOS PRODUCTIVO QUE NO DEVENGA INTERESES,6132.87931,3533.34342,17660.98245,5126.5159,32453.72108,1373.35198,900.86783,0.0,1186.31271,624.49979,2287.93897,580.72522,830.99794,0.0,7784.69444,2290.64875,350.15291,111.04926,99.50865,0.0,0.0,102.12914,0.0,0.0,0.0,2953.48871,43191.90423,2287.93897,1910.32115,0.0,38993.64411
1426,CARTERA DE CRÉDITOS DE CONSUMO QUE NO DEVENGA INTERESES,61420.97232,63536.0662,133598.04558,62212.79504,320767.87914,25380.00825,36945.05791,0.0,41621.45667,17281.14189,32043.02883,4327.91652,4956.39577,11860.73102,174415.73686,164.45242,1212.02603,1432.51642,1361.64525,0.0,326.39056,74.45055,6.10746,2717.38651,11.55395,7306.52915,502490.14515,32043.02883,60264.24381,17.66141,410165.2111
1427,CARTERA DE CRÉDITOS INMOBILIARIO QUE NO DEVENGA INTERESES,1838.95794,4908.43999,11504.34453,1603.82166,19855.56412,1838.26086,976.64628,0.0,0.0,776.55683,2003.62011,26.21386,289.48757,0.0,5910.78551,36.35371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.17921,0.0,143.53292,25909.88255,2003.62011,776.55683,0.0,23129.70561
1428,CARTERA DE CRÉDITOS PARA MICROCRÉDITO QUE NO DEVENGA INTERESES,16793.36602,36.89096,68933.28406,1014.71652,86778.25756,686.21241,12.73195,0.0,268.34919,17.68905,20.53234,2334.26003,617.80873,17577.09217,21534.67587,1351.81728,0.0,489.36758,115.71285,5.16777,279.7547,0.0,711.5842,4079.00365,3438.08567,10470.4937,118783.42713,20.53234,401.75109,4149.66987,114211.47383
1432,CARTERA DE CRÉDITO DE VIVIENDA DE INTERÉS SOCIAL Y PÚBLICO QUE NO DEVENGA INTERESES,0.0,62.49124,0.0,0.0,62.49124,0.0,0.0,0.0,0.0,252.62482,0.0,0.0,0.0,0.0,252.62482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.11606,0.0,252.62482,0.0,62.49124
1433,CARTERA DE CRÉDITOS PRODUCTIVO REFINANCIADA QUE NO DEVENGA INTERESES,2716.97182,2159.21913,5327.08685,2135.93532,12339.21312,504.10704,0.0,0.0,289.19212,124.33707,988.44069,365.3542,1746.90158,0.0,4018.3327,1696.11682,104.94271,0.0,45.86525,0.0,0.0,28.99204,0.0,0.0,0.0,1875.91682,18233.46264,988.44069,459.39444,0.0,16785.62751
1434,CARTERA DE CRÉDITOS DE CONSUMO REFINANCIADA QUE NO DEVENGA INTERESES,12521.77238,3.74813,3199.8532,11697.19677,27422.57048,3011.67265,209.29543,0.0,6438.06126,3403.2232,359.15663,531.2399,2203.8407,696.31717,16852.80694,2.71494,471.77613,25.61818,61.74041,0.0,0.0,6.93298,0.0,524.32853,0.0,1093.11117,45368.48859,359.15663,9903.02487,0.0,35106.30709
1435,CARTERA DE CRÉDITOS INMOBILIARIO REFINANCIADA QUE NO DEVENGA INTERESES,2787.44862,494.68152,326.85704,87.3032,3696.29038,449.48868,639.74266,0.0,0.0,264.27526,165.7058,12.18594,169.30645,0.0,1700.70479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.82624,0.0,13.82624,5410.82141,165.7058,264.27526,0.0,4980.84035
1436,CARTERA DE CRÉDITOS PARA MICROCRÉDITO REFINANCIADA QUE NO DEVENGA INTERESES,3316.23382,0.0,498.97472,51.09276,3866.3013,30.74695,0.0,0.0,59.15712,0.0,0.0,1000.51473,299.20452,1706.09416,3095.71748,835.4104,0.0,35.43626,0.0,0.0,14.72358,0.0,582.04844,1771.71058,299.21692,3538.54618,10500.56496,0.0,59.15712,881.26536,9560.14248
1440,CARTERA DE CRÉDITOS DE VIVIENDA DE INTERÉS SOCIAL Y PÚBLICO REFINANCIADA QUE NO DEVENGA INTERESES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.14089,0.0,0.0,0.0,0.0,41.14089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.14089,0.0,41.14089,0.0,0.0
1441,CARTERA DE CRÉDITOS PRODUCTIVO REESTRUCTURADA QUE NO DEVENGA INTERESES,3367.8019,1177.8162,28156.29435,5590.89984,38292.81229,688.79131,11.84231,0.0,1303.31875,18.05876,2823.55085,561.01514,3006.52918,0.0,8413.1063,3954.49345,0.0,0.0,0.0,0.0,0.0,48.09252,0.0,0.0,0.0,4002.58597,50708.50456,2823.55085,1321.37751,0.0,46563.5762
1442,CARTERA DE CRÉDITOS DE CONSUMO REESTRUCTURADA QUE NO DEVENGA INTERESES,8277.33671,31487.35624,49658.99217,33577.53053,123001.21565,4520.10961,4221.34715,0.0,34916.74152,473.46771,2222.81194,440.58272,1946.27427,288.8517,49030.18662,0.0,572.76943,7.99732,27.2265,0.0,16.77577,18.62545,0.0,215.23821,0.0,858.63268,172890.03495,2222.81194,35417.43573,0.0,135249.78728
1443,CARTERA DE CRÉDITOS INMOBILIARIO REESTRUCTURADA QUE NO DEVENGA INTERESES,1464.66576,309.13802,6190.77572,220.0542,8184.6337,0.0,0.0,0.0,0.0,190.45824,1274.01719,0.0,0.0,0.0,1464.47543,183.12912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4856,0.0,185.61472,9834.72385,1274.01719,190.45824,0.0,8370.24842
1444,CARTERA DE CRÉDITOS PARA MICROCRÉDITO REESTRUCTURADA QUE NO DEVENGA INTERESES,3395.8858,0.0,45857.94575,98.02786,49351.85941,102.47499,0.0,0.0,75.74097,0.0,6.51621,299.07477,138.48099,592.51552,1214.80345,1199.63159,0.0,8.34464,7.03181,0.0,15.85228,0.0,106.17506,513.94339,53.38187,1904.36064,52471.0235,6.51621,82.77278,159.55693,52222.17758
1448,CARTERA DE CRÉDITOS DE VIVIENDA DE INTERÉS SOCIAL Y PÚBLICO REESTRUCTURADA QUE NO DEVENGA INTERESES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,CARTERA DE CRÉDITO EDUCATIVO QUE NO DEVENGA INTERESES,41.44554,1639.40647,398.08327,19.07112,2098.0064,0.0,68.55014,0.0,0.0,0.0,0.0,0.0,5.50877,0.0,74.05891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2172.06531,0.0,0.0,0.0,2172.06531
1480,CARTERA DE CRÉDITO DE INVERSIÓN PÚBLICA QUE NO DEVENGA INTERESES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,CARTERA DE CRÉDITO EDUCATIVO REFINANCIADA QUE NO DEVENGA INTERESES,0.0,0.0,0.0,0.0,0.0,0.0,10.69755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.69755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.69755,0.0,0.0,0.0,10.69755
1482,CARTERA DE CRÉDITO DE INVERSIÓN PÚBLICA REFINANCIADA QUE NO DEVENGA INTERESES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,CARTERA DE CRÉDITO EDUCATIVO REESTRUCURADA QUE NO DEVENGA INTERESES,0.0,60.28586,26.0911,0.0,86.37696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41846,87.79542,0.0,0.0,0.0,87.79542
1484,CARTERA DE CRÉDITO DE INVERSIÓN PÚBLICA REESTRUCURADA QUE NO DEVENGA INTERESES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149205,PRODUCTIVO QUE NO DEVENGA INTERESES,0.0,264.93334,612.75835,0.0,877.69169,0.0,0.0,0.0,55.38461,0.0,0.0,0.0,0.0,0.0,55.38461,23.45948,0.0,0.0,37.60908,0.0,0.0,0.0,0.0,0.0,0.0,61.06856,994.14486,0.0,92.99369,0.0,901.15117
149220,CONSUMO QUE NO DEVENGA INTERESES,0.0,6.9297,468.93629,2035.32994,2511.19593,114.85264,5.64865,0.0,959.40615,0.0,0.0,37.32027,3.65994,0.0,1120.88765,58.75599,0.7832,68.79603,22.15578,0.0,0.0,0.0,0.0,0.0,0.0,150.491,3782.57458,0.0,981.56193,0.0,2801.01265
149230,INMOBILIARIO QUE NO DEVENGA INTERESES,0.0,304.67773,0.0,18.68935,323.36708,0.0,96.32815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.32815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.18873,0.0,42.18873,461.88396,0.0,0.0,0.0,461.88396
149235,VIVIENDA DE INTERÉS SOCIAL Y PÚBLICO QUE NO DEVENGA INTERESES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149240,MICROCRÉDITO QUE NO DEVENGA INTERESES,0.0,14.67644,109.67819,2.15595,126.51058,0.0,0.0,0.0,0.0,0.0,0.0,5.17097,0.0,0.0,5.17097,26.66689,0.0,48.77525,1.0382,0.0,6.28592,0.0,516.77182,30.13405,0.0,629.67213,761.35368,0.0,1.0382,516.77182,243.54366
149245,DE INVERSIÓN PÚBLICA QUE NO DEVENGA INTERESES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149250,EDUCATIVO QUE NO DEVENGA INTERESES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149505,PRODUCTIVO QUE NO DEVENGA INTERESES,0.0,0.0,3393.76085,56.08783,3449.84868,9.48256,0.0,0.0,117.48855,0.0,0.0,24.35475,0.0,0.0,151.32586,465.12561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.12561,4066.30015,0.0,117.48855,0.0,3948.8116
149520,CONSUMO QUE NO DEVENGA INTERESES,0.0,0.34346,9336.89294,5593.39209,14930.62849,572.8734,0.0,0.0,4613.83127,62.65017,83.94452,68.49547,0.0,0.0,5401.79483,26.00414,0.91775,6.84518,0.1309,0.0,0.0,0.0,0.0,0.0,0.0,33.89797,20366.32129,83.94452,4676.61234,0.0,15605.76443
149530,INMOBILIARIO QUE NO DEVENGA INTERESES,0.0,0.0,469.19629,0.0,469.19629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.19629,0.0,0.0,0.0,469.19629
149535,VIVIENDA DE INTERÉS SOCIAL Y PÚBLICO QUE NO DEVENGA INTERESES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149540,MICROCRÉDITO QUE NO DEVENGA INTERESES,0.0,0.0,3182.13233,8.2415,3190.37383,0.0,0.0,0.0,0.0,0.0,0.0,4.14193,0.0,0.9448,5.08673,0.0,0.0,4.93066,23.55207,0.0,0.0,0.0,180.38153,0.0,0.0,208.86426,3404.32482,0.0,23.55207,180.38153,3200.39122
149545,DE INVERSIÓN PÚBLICA QUE NO DEVENGA INTERESES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149550,EDUCATIVO QUE NO DEVENGA INTERESES,0.0,0.0,44.8855,0.0,44.8855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8855,0.0,0.0,0.0,44.8855
,TOTAL CARTERA QUE NO DEVENGA INTERES,124075.73794,110000.44405,388955.85153,131148.85738,754180.8909,39282.43333,44098.75601,0.0,91904.44089,23530.12368,44279.26408,10618.56642,16214.39641,32722.54654,302650.52736,12316.19905,2713.36816,2239.67678,1803.21675,5.16777,659.78281,279.22268,2103.06851,10017.4247,3802.23841,35939.36562,1092770.78388,44279.26408,117237.78132,5905.30692,925348.43156
1449,CARTERA DE CRÉDITOS PRODUCTIVO VENCIDA,13413.18868,3507.17268,22950.49209,15398.48427,55269.33772,2364.7309,6339.8989,0.001,2643.67351,378.45243,3519.81157,971.43969,1238.32335,0.019,17456.35035,2667.12096,818.09256,163.60817,72.08858,0.0,0.071,31.59836,0.0,118.9083,0.0,3871.48793,76597.176,3519.81257,3094.21452,0.0,69983.14891
1450,CARTERA DE CRÉDITOS DE CONSUMO VENCIDA,12879.35545,20122.1618,48584.91664,6147.82142,87734.25531,8767.97962,14132.56713,0.0,38679.04466,4766.14303,12108.97959,5337.51488,1563.13818,1816.87123,87172.23832,147.47334,2838.59229,549.06943,690.79801,1.31,46.26312,47.1355,0.14355,1874.8647,3.39545,6199.04539,181105.53902,12108.97959,44135.9857,3.539,124857.03473
1451,CARTERA DE CRÉDITOS INMOBILIARIO VENCIDA,302.7462,10934.0161,10185.12279,4565.46304,25987.34813,243.97765,866.90853,0.0,0.0,262.66001,229.43076,598.88575,25.5813,0.039,2227.483,16.5413,0.0,0.0,0.001,0.004,0.0,0.004,0.0,8.11636,0.0,24.66666,28239.49779,229.43076,262.66101,0.0,27747.40602
1452,CARTERA DE CRÉDITOS PARA MICROCRÉDITO VENCIDA,6339.71445,95.82182,27326.60273,133.80615,33895.94515,595.19146,5.36271,0.0,202.15202,0.02487,36.07345,1788.33055,247.10681,2292.59942,5166.84129,562.6871,6.97639,87.80993,26.11811,8.65412,10.15266,0.055,1987.87267,3773.863,4310.01349,10774.20247,49836.98891,36.07345,228.295,6297.88616,43274.7343
1456,CARTERA DE CRÉDITOS DE VIVIENDA DE INTERÉS SOCIAL Y PÚBLICO VENCIDA,0.0,375.73729,0.008,0.0,375.74529,0.0,0.0,0.0,0.0,84.58253,0.0,0.0,0.0,0.0,84.58253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.32782,0.0,84.58253,0.0,375.74529
1457,CARTERA DE CRÉDITOS PRODUCTIVO REFINANCIADA VENCIDA,2291.52344,866.87171,1689.10822,4846.0899,9693.59327,72.17839,0.0,0.0,7.55592,673.9641,1351.20832,337.92444,105.54519,0.0,2548.37636,1179.04241,204.67435,0.0,23.92476,0.0,0.0,18.96459,0.0,40.0,0.0,1466.60611,13708.57574,1351.20832,705.44478,0.0,11651.92264
1458,CARTERA DE CRÉDITOS DE CONSUMO REFINANCIADA VENCIDA,445.91756,5.16507,493.3414,554.54552,1498.96955,1310.36097,126.11885,0.0,778.39077,221.83564,97.74035,735.2829,123.10866,38.55212,3431.39026,0.50314,675.65121,2.69977,189.41367,0.0,0.0,6.13459,0.0,250.10809,0.0,1124.51047,6054.87028,97.74035,1189.64008,0.0,4767.48985
1459,CARTERA DE CRÉDITOS INMOBILIARIO REFINANCIADA VENCIDA,368.90368,1040.94443,3.50591,191.05645,1604.41047,25.76384,86.62405,0.0,0.0,237.01369,11.76458,75.14703,9.28902,0.0,445.60221,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0743,0.0,5.0753,2055.08798,11.76458,237.01369,0.0,1806.30971
1460,CARTERA DE CRÉDITOS PARA MICROCRÉDITO REFINANCIADA VENCIDA,463.03071,0.0,77.45009,4.72252,545.20332,18.37169,0.0,0.0,1.11614,0.0,0.003,893.86223,21.53318,81.11515,1016.00139,154.88498,0.0,26.66665,0.001,0.0,0.81691,0.001,276.0883,735.78691,58.7571,1253.00285,2814.20756,0.003,1.11714,334.8454,2478.24202
1464,CARTERA DE CRÉDITO DE VIVIENDA DE INTERÉS SOCIAL Y PÚBLICO REFINANCIADA VENCIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61594,0.0,0.0,0.0,0.0,0.61594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61594,0.0,0.61594,0.0,0.0
