CÓDIGO,CUENTA,BP GUAYAQUIL,BP PACIFICO,BP PICHINCHA,BP PRODUBANCO,BANCOS PRIVADOS GRANDES,BP AUSTRO,BP BOLIVARIANO,BP CITIBANK,BP DINERS,BP GENERAL RUMIÑAHUI,BP INTERNACIONAL,BP LOJA,BP MACHALA,BP SOLIDARIO,BANCOS PRIVADOS MEDIANOS,BP PROCREDIT,BP AMAZONAS,BP BANCO COMERCIAL DE MANABI,BP LITORAL,BP COOPNACIONAL,BP CAPITAL,BP DELBANK,BANCO ATLÁNTIDA S.A.,"BP BANCO  DESARROLLO DE LOS PUEBLOS  S.A., CODESARROLLO",BP VISIONFUND ECUADOR S.A.,BANCOS PRIVADOS PEQUEÑOS,TOTAL BANCOS PRIVADOS,BANCOS PRIVADOS COMERCIALES,BANCOS PRIVADOS CONSUMO,BANCOS PRIVADOS MICROCRÉDITO,BANCA MÚLTIPLE
1425,CARTERA DE CRÉDITOS PRODUCTIVO QUE NO DEVENGA INTERESES,0.000963932222,0.000602086026,0.001280827717,0.000839798243,0.001010262587,0.000755180126,0.000227532871,0.0,0.00044368572,0.000668916353,0.00054916711,0.000871369189,0.001051945096,0.0,0.000487722978,0.004543940123,0.001485210382,0.001761265589,0.003036842822,0.0,0.0,0.003779890055,0.0,0.0,0.0,0.002153512114,0.000873325473,0.000508021041,0.000524794121,0.0,0.000948564137
1426,CARTERA DE CRÉDITOS DE CONSUMO QUE NO DEVENGA INTERESES,0.009653810447,0.010826623129,0.009688933232,0.010191365246,0.009985289099,0.013955983687,0.009331241294,0.0,0.015566592031,0.018510235869,0.007691191837,0.006493971636,0.006274210771,0.019253518117,0.010927411885,0.000326222844,0.005140935834,0.022720024218,0.041555207553,0.0,0.007348916339,0.00275548089,0.000106398748,0.012292416642,7.8287113e-05,0.005327495915,0.010160178196,0.007114933173,0.016555499515,8.6159132e-05,0.009977728894
1427,CARTERA DE CRÉDITOS INMOBILIARIO QUE NO DEVENGA INTERESES,0.00028903729,0.000836404158,0.000834329765,0.000262729432,0.000618090404,0.001010824674,0.000246672292,0.0,0.0,0.000831788211,0.000480922909,3.933349e-05,0.000366457021,0.0,0.000370319726,7.211454e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000484837729,0.0,0.000104655854,0.000523888929,0.000444890003,0.00021333191,0.0,0.000562656036
1428,CARTERA DE CRÉDITOS PARA MICROCRÉDITO QUE NO DEVENGA INTERESES,0.002639488862,6.286265e-06,0.004999249681,0.000166225399,0.002701348999,0.000377335149,3.215718e-06,0.0,0.000100363675,1.8947156e-05,4.928316e-06,0.003502520983,0.000782072774,0.028532884016,0.001349180282,0.002681588252,0.0,0.007761477016,0.00353136876,0.000134906175,0.006298876676,0.0,0.01239658839,0.018451851499,0.023295738759,0.007634474765,0.00240176011,4.559064e-06,0.000110367103,0.020243681312,0.002778322226
1432,CARTERA DE CRÉDITO DE VIVIENDA DE INTERÉS SOCIAL Y PÚBLICO QUE NO DEVENGA INTERESES,0.0,1.0648583e-05,0.0,0.0,1.94531e-06,0.0,0.0,0.0,0.0,0.000270592362,0.0,0.0,0.0,0.0,1.582733e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.371539e-06,0.0,6.939986e-05,0.0,1.52017e-06
1433,CARTERA DE CRÉDITOS PRODUCTIVO REFINANCIADA QUE NO DEVENGA INTERESES,0.00042703868,0.000367933572,0.000386336406,0.000349897428,0.000384111435,0.000277198871,0.0,0.0,0.000108159015,0.000133180348,0.000237252446,0.000548208312,0.002211370766,0.0,0.000251754671,0.003364572273,0.000445125538,0.0,0.001399733141,0.0,0.0,0.001073021115,0.0,0.0,0.0,0.001367809392,0.000368674354,0.000219476426,0.000126202603,0.0,0.00040832922
1434,CARTERA DE CRÉDITOS DE CONSUMO REFINANCIADA QUE NO DEVENGA INTERESES,0.001968103279,6.38686e-07,0.000232063006,0.001916171819,0.00085364624,0.001656061494,5.2861905e-05,0.0,0.00240786078,0.003645272086,8.6207286e-05,0.000797117233,0.002789801642,0.001130331278,0.001055854054,5.385603e-06,0.002001088056,0.000406309947,0.001884217311,0.0,0.0,0.000256595739,0.0,0.002371861612,0.0,0.000797033061,0.000917335261,7.9748248e-05,0.002720510755,0.0,0.000854000303
1435,CARTERA DE CRÉDITOS INMOBILIARIO REFINANCIADA QUE NO DEVENGA INTERESES,0.000438115836,8.4294334e-05,2.3704658e-05,1.430154e-05,0.000115063042,0.000247165274,0.000161580289,0.0,0.0,0.000283071421,3.9773865e-05,1.8284814e-05,0.000214321939,0.0,0.000106551749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2544619e-05,0.0,1.008129e-05,0.000109404951,3.6793828e-05,7.2600412e-05,0.0,0.000121164529
1436,CARTERA DE CRÉDITOS PARA MICROCRÉDITO REFINANCIADA QUE NO DEVENGA INTERESES,0.000521227384,0.0,3.6187152e-05,8.369741e-06,0.000120355368,1.6907163e-05,0.0,0.0,2.2125001e-05,0.0,0.0,0.00150125684,0.000378757531,0.002769501708,0.000193951421,0.001657196389,0.0,0.000562026846,0.0,0.0,0.000331511909,0.0,0.010139931344,0.008014540639,0.002027430341,0.002580101979,0.000212317818,0.0,1.6251356e-05,0.004299150453,0.000232561191
1440,CARTERA DE CRÉDITOS DE VIVIENDA DE INTERÉS SOCIAL Y PÚBLICO REFINANCIADA QUE NO DEVENGA INTERESES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4066971e-05,0.0,0.0,0.0,0.0,2.577539e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.31855e-07,0.0,1.1302025e-05,0.0,0.0
